,createTime,id,isAd,desc,stickersOnItem,music.id,music.authorName,music.original,music.title,stats.commentCount,stats.diggCount,stats.playCount,stats.shareCount,video.duration,author.id,author.uniqueId,author.verified,authorStats.diggCount,authorStats.followerCount,authorStats.followingCount,authorStats.heart,authorStats.videoCount,term,alg_rank_by_topic,rank,caption,hashtags,Sentiment,WatchVideo
64,2026-04-21 04:57:47,7631072211624873230,False,i can’t wait to make outfits with my new leotards :) #ballet #ballethaul #balletcore #leotard #haul  ballet haul ౨ৎ, ballet haul ౨ৎ,6952294545379871494,Peach Girl,True,And I love her by Santo and Johnny,5,35,376,0,13,7544441658877789215,user4734813655197,False,18300,79,373,10200,11,balletcore outfits,65,08:59:32.518730,i can’t wait to make outfits with my new leotards :) #ballet #ballethaul #balletcore #leotard #haul ,"['#ballet', '#ballethaul', '#balletcore', '#leotard', '#haul']",positive,https://www.tiktok.com/@user4734813655197/video/7631072211624873230
65,2026-04-01 08:31:54,7623705708428610849,False,April Fools but make it ballet core with full outfit of @BLOCH Dance !  @Ig:mixt.xy  #aprilfools #ballettiktok #balletlife #balletcore #blochyoungartist2026  April fool’s day ballet core, April fool’s day ballet core,7547115668739541790,exserist,True,original sound,11,3142,30900,114,10,7582267978743251990,michalinabalerina,False,9494,1387,316,98700,72,balletcore outfits,66,08:59:32.518730,April Fools but make it ballet core with full outfit of @BLOCH Dance !  @Ig:mixt.xy  #aprilfools #ballettiktok #balletlife #balletcore #blochyoungartist2026 ,"['#aprilfools', '#ballettiktok', '#balletlife', '#balletcore', '#blochyoungartist2026']",negative,https://www.tiktok.com/@michalinabalerina/video/7623705708428610849
66,2023-04-03 00:49:13,7217619308460068102,False,what do we think? made it my way – mostly black 🤭 #fitcheck #baletcore #outfitideas #minimalstyle  style fashion model stylist bow trend minimalistic dress stylish clothes London ootd toteme jil sander cos baletcore inspired outfit 🎀🩰🫶🏻, style fashion model stylist bow trend minimalistic dress stylish clothes London ootd toteme jil sander cos baletcore inspired outfit 🎀🩰🫶🏻,7129976935183076102,EX7STENCE™,True,original sound,21,1340,14300,28,7,6807147224549213189,galinarkhi,False,11900,16200,332,1000000,321,balletcore outfits,67,08:59:32.518730,what do we think? made it my way – mostly black 🤭 #fitcheck #baletcore #outfitideas #minimalstyle ,"['#fitcheck', '#baletcore', '#outfitideas', '#minimalstyle']",positive,https://www.tiktok.com/@galinarkhi/video/7217619308460068102
67,2023-08-23 20:13:14,7270613352286539041,False, The Tuscany Zip leotard 🤌🏻, The Tuscany Zip leotard 🤌🏻,7202086977704495914,sophi,True,original sound,3,179,2453,1,21,6822731561461466117,imperfectpointes,False,16800,17700,766,746200,1145,balletcore outfits,68,08:59:32.518730,,[],neutral,https://www.tiktok.com/@imperfectpointes/video/7270613352286539041
68,2026-04-17 14:22:00,7629359609358093582,False,Creative expression through ballet core ✨ sorry @Ms. Victoria but I think we all can agree it’s cuter dis way😎 #ballettok #balletcore #diy  Life flashed before my eyes… Surprising my Type A ballet teacher  with a Type Bs tshirt design  DIY w Mak #makcore Hold for 2x 2 mins before:, Life flashed before my eyes… Surprising my Type A ballet teacher  with a Type Bs tshirt design  DIY w Mak #makcore Hold for 2x 2 mins before:,7629359630342916877,mak,True,original sound,38,37200,273100,55,162,6713402775038690309,balletblondie,False,43100,607300,961,60600000,5359,balletcore outfits,69,08:59:32.518730,Creative expression through ballet core ✨ sorry @Ms. Victoria but I think we all can agree it’s cuter dis way😎 #ballettok #balletcore #diy ,"['#ballettok', '#balletcore', '#diy', '#makcore']",positive,https://www.tiktok.com/@balletblondie/video/7629359609358093582
69,2026-04-18 17:07:28,7630147015363661078,False,this trend but balletfied 🤭🩰 - leotard @YUMIKO  shirt & lace top @Typha  leg warmers @RubiaWear  ballet flats @BLOCH Dance  warm up boots @repetto  - #ballerina #balletoutfit #wearingvstyling  wearing  vs STYLING  wearing  vs styling , wearing  vs STYLING  wearing  vs styling ,7513020105476066094,Kathleen ˙𐃷˙,True,original sound,61,15500,115300,229,10,6539871148534928399,ballerina.keira,False,202500,299300,61,16800000,356,balletcore outfits,70,08:59:32.518730,this trend but balletfied 🤭🩰 - leotard @YUMIKO  shirt & lace top @Typha  leg warmers @RubiaWear  ballet flats @BLOCH Dance  warm up boots @repetto  - #ballerina #balletoutfit #wearingvstyling ,"['#ballerina', '#balletoutfit', '#wearingvstyling']",positive,https://www.tiktok.com/@ballerina.keira/video/7630147015363661078
70,2026-04-21 13:41:02,7631207089049799954,False,Ballet vibes only 🩰✨ outfits que se sienten tan lindos como bailar! . . . . #BalletVibes #BalletCore #BalletAesthetic #DanceOutfit Ballet Vibes 🩰, Ballet Vibes 🩰,7242729227005496091,𝐄𝐕𝐇🪐,True,Be my baby,0,63,660,0,15,6763276835197780998,flydanceind,False,1322,1131,52,21700,135,balletcore outfits,71,08:59:32.518730,Ballet vibes only 🩰✨ outfits que se sienten tan lindos como bailar! . . . . #BalletVibes #BalletCore #BalletAesthetic #DanceOutfit,"['#BalletVibes', '#BalletCore', '#BalletAesthetic', '#DanceOutfit']",neutral,https://www.tiktok.com/@flydanceind/video/7631207089049799954
71,2023-07-17 07:07:35,7256680634519883054,False,Get dressed with me 🩷#fyp #outfit #summer2023 #outfitinspo #ootd #outfitideas #clothes #dress #ballet ,,7237964975636007723,Tory Lanez,False,Hurts Me (Alone At Prom),0,29,338,0,13,7254490326545482795,abby46602,False,152,15,8,1272,27,balletcore outfits,72,08:59:32.518730,Get dressed with me 🩷#fyp #outfit #summer2023 #outfitinspo #ootd #outfitideas #clothes #dress #ballet ,"['#fyp', '#outfit', '#summer2023', '#outfitinspo', '#ootd', '#outfitideas', '#clothes', '#dress', '#ballet']",neutral,https://www.tiktok.com/@abby46602/video/7256680634519883054
72,2024-08-08 17:10:04,7400817047896329518,False,turns out I like the ballerina core outfits 🩰,,7400817003440753454,Ashlynn Rudzinski,True,original sound,11,761,31800,8,66,6752979284661470214,ashlynnrudzinski,False,9439,536300,510,30600000,2725,balletcore outfits,73,08:59:33.540055,turns out I like the ballerina core outfits 🩰,[],positive,https://www.tiktok.com/@ashlynnrudzinski/video/7400817047896329518
73,2025-01-26 22:46:00,7464359176001637654,False,#pinterest #fyp #ballet #balletdancer #ballettok #balletcore #ballerina #ballerinasoftiktok #trend #microtrend #coquette #coquettefashion #coquetteaesthetic #blockette #blockettecore #blockettecoreoutfit #realballet #realballetcore #russianballet #russianballetteacher #visionboard  ballet 🦢 (not ballet 🎀), ballet 🦢 (not ballet 🎀),7438929041421290273,darlana ♪‧₊˚,True,art deco instrumental by lana del rey,34,22000,151800,315,7,7175526131070714885,slatesblog,False,842,202,282,42900,34,balletcore outfits,74,08:59:33.540055,#pinterest #fyp #ballet #balletdancer #ballettok #balletcore #ballerina #ballerinasoftiktok #trend #microtrend #coquette #coquettefashion #coquetteaesthetic #blockette #blockettecore #blockettecoreoutfit #realballet #realballetcore #russianballet #russianballetteacher #visionboard ,"['#pinterest', '#fyp', '#ballet', '#balletdancer', '#ballettok', '#balletcore', '#ballerina', '#ballerinasoftiktok', '#trend', '#microtrend', '#coquette', '#coquettefashion', '#coquetteaesthetic', '#blockette', '#blockettecore', '#blockettecoreoutfit', '#realballet', '#realballetcore', '#russianballet', '#russianballetteacher', '#visionboard']",neutral,https://www.tiktok.com/@slatesblog/video/7464359176001637654
74,2026-04-15 20:23:27,7629084146681269518,False,"Let’s style my @KOI micro skirt w/ my badass ballet flats for work 🍎 #koikub #styleinspo #miniakirt  “But I can’t  wear a micro  skirt to work” Yes, you can! Layers Lesson:  Micro Skirt "," “But I can’t  wear a micro  skirt to work” Yes, you can! Layers Lesson:  Micro Skirt ",7568986197138786305,DJ HARDWICK,False,WHAT THE FRICK (Super Slowed),529,81100,1100000,418,26,6867417481101214725,heymissteacher,False,20200,2200000,373,115000000,3481,balletcore outfits,75,08:59:33.540055,Let’s style my @KOI micro skirt w/ my badass ballet flats for work 🍎 #koikub #styleinspo #miniakirt ,"['#koikub', '#styleinspo', '#miniakirt']",positive,https://www.tiktok.com/@heymissteacher/video/7629084146681269518
75,2023-11-08 10:59:46,7299044288841747714,False,collection online now @csb 🩰🤍 pov: you design the perfect ballet core collection 🩰, pov: you design the perfect ballet core collection 🩰,7230861941944699649,𝓶𝓪𝓻𝓲,True,wassup bullitt,103,19800,495000,310,8,6751665960677065733,isabellemathers,False,6473,915700,343,36500000,539,balletcore outfits,76,08:59:33.540055,collection online now @csb 🩰🤍,[],positive,https://www.tiktok.com/@isabellemathers/video/7299044288841747714
76,2023-09-04 05:06:04,7274832549090757930,False,Replying to @overratedbanana the fit in action #ballet #balletdancer #balletcore #balletoutfit #ballettok #ballerinacheck #ballerinasoftiktok  taking 🩰ballet class🩰     as an adult *im referring to open class, taking 🩰ballet class🩰     as an adult *im referring to open class,6817665487665629186,moshimo sound design,False,Chopin Nocturne No. 2 Piano Mono,206,147800,1600000,251,48,6738210933233009669,mikaylageier,False,10100,596500,571,32200000,1874,balletcore outfits,77,08:59:33.540055,Replying to @overratedbanana the fit in action #ballet #balletdancer #balletcore #balletoutfit #ballettok #ballerinacheck #ballerinasoftiktok ,"['#ballet', '#balletdancer', '#balletcore', '#balletoutfit', '#ballettok', '#ballerinacheck', '#ballerinasoftiktok']",positive,https://www.tiktok.com/@mikaylageier/video/7274832549090757930
77,2026-02-25 22:47:00,7610937988624682253,False,THE cutest & most comfortable set I’ve ever owned 😝💗 thank you @Strawberry Western !!!  #outfitinspo #balletcore #whimsy #plussizeoutfitideas  Let’s get dressed for ballet class , Let’s get dressed for ballet class ,7442799905520159490,🌊,True,original sound,550,75700,350500,799,19,6709145330728092677,hey.its.tz,False,410900,49300,531,1300000,93,balletcore outfits,78,08:59:33.540055,THE cutest & most comfortable set I’ve ever owned 😝💗 thank you @Strawberry Western !!!  #outfitinspo #balletcore #whimsy #plussizeoutfitideas ,"['#outfitinspo', '#balletcore', '#whimsy', '#plussizeoutfitideas']",positive,https://www.tiktok.com/@hey.its.tz/video/7610937988624682253
78,2026-02-14 01:02:39,7606519992980442381,False,a week of outfits as a professional ballet dancer 🩰#ballet #ballettok #ballerina #ootw #balletcore  ootw as a professional ballet dancer 🩰, ootw as a professional ballet dancer 🩰,6718071907482077185,Vendredi sur Mer,False,Écoute Chérie,12,1454,15400,23,16,6978637216025625605,juliannabarrus,False,39700,1709,257,68600,28,balletcore outfits,79,08:59:33.540055,a week of outfits as a professional ballet dancer 🩰#ballet #ballettok #ballerina #ootw #balletcore ,"['#ballet', '#ballettok', '#ballerina', '#ootw', '#balletcore']",neutral,https://www.tiktok.com/@juliannabarrus/video/7606519992980442381
79,2025-07-04 04:04:15,7523072604589034782,False,A slow grwm for rehearsal😌☔️ #fyp #foryou #foryoupage #ballet #ballettok #balletdancer #balletcore #balletclass #balletclassoutfit #balletcoreoutfit #balletoutfit #balletoutfitinspo #grwm #grwmroutine #grwmforrehearsal #getreadywithme ,,7041742373038066478,susi,True,original sound,40,10700,370400,44,33,7351174059445748778,tightsunder,False,10700,132300,89,11100000,550,balletcore outfits,80,08:59:33.540055,A slow grwm for rehearsal😌☔️ #fyp #foryou #foryoupage #ballet #ballettok #balletdancer #balletcore #balletclass #balletclassoutfit #balletcoreoutfit #balletoutfit #balletoutfitinspo #grwm #grwmroutine #grwmforrehearsal #getreadywithme ,"['#fyp', '#foryou', '#foryoupage', '#ballet', '#ballettok', '#balletdancer', '#balletcore', '#balletclass', '#balletclassoutfit', '#balletcoreoutfit', '#balletoutfit', '#balletoutfitinspo', '#grwm', '#grwmroutine', '#grwmforrehearsal', '#getreadywithme']",neutral,https://www.tiktok.com/@tightsunder/video/7523072604589034782
80,2026-02-05 19:02:59,7603458624114920717,False,How do you gothify your non goth hobbies?  When your hobby doesn’t match your aesthetic… Goth girl Alt girl  Goth fashion Ballet Balletcore Ballet outfit OOTD  Goth ootd Alternative fashion  Ballet but make it goth 🩰 🖤🦇 The holes in the tights make them cuter! , When your hobby doesn’t match your aesthetic… Goth girl Alt girl  Goth fashion Ballet Balletcore Ballet outfit OOTD  Goth ootd Alternative fashion  Ballet but make it goth 🩰 🖤🦇 The holes in the tights make them cuter! ,7018762094266812417,AllMusicGallery,False,"P.I.Tchaikovsky, Swan Lake (Swan Theme)",17,612,8703,14,20,6796431706750469125,veilandaltar,False,19400,43400,444,517000,132,balletcore outfits,81,08:59:33.540055,How do you gothify your non goth hobbies? ,[],positive,https://www.tiktok.com/@veilandaltar/video/7603458624114920717
81,2026-03-08 12:35:05,7614862041643339038,False,"For many they think ballet core is pastels and matching outfits but in the dance world, ballet pink is only worn by those under 10 or adult beginners that don’t know. This punk shrug is literally the only “ballet pink” I own & it was gifted to me🤣. I don’t make the rules but I am here to tell you them🤷🏻‍♀️🩰  #balletcore #dancewear #danceteacher #ballet #dancer @YUMIKO @Gaynor Minden @ATHLETA  The REAL Ballet Core 🩰 Is all about baggy layers  to keep you warm & to slowly shed throughout class as you heat up. And they are often black. “Ballet pink” is typically for  those under age age 10… Facts🤷🏻‍♀️", The REAL Ballet Core 🩰 Is all about baggy layers  to keep you warm & to slowly shed throughout class as you heat up. And they are often black. “Ballet pink” is typically for  those under age age 10… Facts🤷🏻‍♀️,7554497627501710102,Ceezy,True,Lady gaga X Migos Ceezy Remix,18,183,4363,4,15,7490553980090221610,sophie.mercure4,False,1507,490,149,7175,97,balletcore outfits,82,08:59:33.540055,"For many they think ballet core is pastels and matching outfits but in the dance world, ballet pink is only worn by those under 10 or adult beginners that don’t know. This punk shrug is literally the only “ballet pink” I own & it was gifted to me🤣. I don’t make the rules but I am here to tell you them🤷🏻‍♀️🩰  #balletcore #dancewear #danceteacher #ballet #dancer @YUMIKO @Gaynor Minden @ATHLETA ","['#balletcore', '#dancewear', '#danceteacher', '#ballet', '#dancer']",neutral,https://www.tiktok.com/@sophie.mercure4/video/7614862041643339038
82,2023-04-12 05:12:10,7221026797968837914,True,Ballet-core Outfits idea check ✨🩰🎀 #foryou #foryoupage #fypシ #phoidoxinh #ootd #muataitiktokshop ,,7021721344471468034,Apollo Nove,False,Creepy Violins,6,682,40200,18,19,6812839500633523202,dottie_store,True,2965,92200,3,355800,1171,balletcore outfits,83,08:59:33.540055,Ballet-core Outfits idea check ✨🩰🎀 #foryou #foryoupage #fypシ #phoidoxinh #ootd #muataitiktokshop ,"['#foryou', '#foryoupage', '#fypシ', '#phoidoxinh', '#ootd', '#muataitiktokshop']",neutral,https://www.tiktok.com/@dottie_store/video/7221026797968837914
83,2024-11-04 12:37:30,7433402279299992874,False,@aurora grace 🩰🤍 loves her cut off tights 🩰 #balletcore #ballettok #ballerinasoftiktok #cutofftights #balletclass #balletoutfit #ballerina #balletdancer #professionalballerina #ballettiktok  The real ballet core🩰  She’s back at it again Decided she wanted cut offs 2 mins before class started  Our teacher who prefers full length tights walks in  Just in time  🩰🎀💕💅🧚🏼, The real ballet core🩰  She’s back at it again Decided she wanted cut offs 2 mins before class started  Our teacher who prefers full length tights walks in  Just in time  🩰🎀💕💅🧚🏼,7155754921575451419,𝑷𝑭𝑹 𝑹𝑬𝑪𝑶𝑹𝑫𝑺™,True,original sound - NickiMVerses,79,99200,2400000,299,23,7407976477197206571,nat.alie.dances,False,31000,74200,208,11500000,419,balletcore outfits,84,08:59:33.540055,@aurora grace 🩰🤍 loves her cut off tights 🩰 #balletcore #ballettok #ballerinasoftiktok #cutofftights #balletclass #balletoutfit #ballerina #balletdancer #professionalballerina #ballettiktok ,"['#balletcore', '#ballettok', '#ballerinasoftiktok', '#cutofftights', '#balletclass', '#balletoutfit', '#ballerina', '#balletdancer', '#professionalballerina', '#ballettiktok']",positive,https://www.tiktok.com/@nat.alie.dances/video/7433402279299992874
84,2023-01-06 20:06:29,7185633103254244654,False,Replying to @trystedthistle here are some inspiration images & where to shop for a dark balletcore aesthetic! #balletcore #darkballetcoreaesthetic #darkaesthetic #altfashion #gothadjacent #pilatesprincess #gothleisure #miumiuballetflats #altoutfitideas  Pinterest: Silkymochi  ⛓️’ed in b✏️o Dark Balletcore  Outfit Inspiration , Pinterest: Silkymochi  ⛓️’ed in b✏️o Dark Balletcore  Outfit Inspiration ,7043672073613936641,Øneheart & reidenshi,False,snowfall,31,765,12200,10,178,6758819677533701125,melyssamochi,False,95700,53200,701,1300000,1314,balletcore outfits,85,08:59:35.695329,Replying to @trystedthistle here are some inspiration images & where to shop for a dark balletcore aesthetic! #balletcore #darkballetcoreaesthetic #darkaesthetic #altfashion #gothadjacent #pilatesprincess #gothleisure #miumiuballetflats #altoutfitideas ,"['#balletcore', '#darkballetcoreaesthetic', '#darkaesthetic', '#altfashion', '#gothadjacent', '#pilatesprincess', '#gothleisure', '#miumiuballetflats', '#altoutfitideas']",positive,https://www.tiktok.com/@melyssamochi/video/7185633103254244654
85,2026-04-15 18:35:16,7629056228387261709,False,#fashion #balletcore #ballerinaaesthetic #ballerinacore #outfitinspo  took so many vids of this fit bc I’m not an  outfit repeater   so i genuinely  won’t ever  wear this again , took so many vids of this fit bc I’m not an  outfit repeater   so i genuinely  won’t ever  wear this again ,7300275111960005382,DelRey †,True,sonido original,1,16,480,0,7,6877611302262801414,farizasfits,False,15800,5650,213,642200,533,balletcore outfits,86,08:59:35.695329,#fashion #balletcore #ballerinaaesthetic #ballerinacore #outfitinspo ,"['#fashion', '#balletcore', '#ballerinaaesthetic', '#ballerinacore', '#outfitinspo']",positive,https://www.tiktok.com/@farizasfits/video/7629056228387261709
86,2022-09-19 21:11:42,7145201633570426117,False,"It’s just for fun, just wear whatever you feel comfortable with ;) #ballet #fyp #fypシ #fypage #fypシ゚viral #howifeelaboutcertaindesignchoices #balletoutfits #balletaesthetic #balletcore #balletoutfit #balletoutfits #whatithink #pourtoi #danseuse #danseuseclassique #viral #viralvideo #pourtoii #pourtoipage  how I feel about different outfits « ballet edition »", how I feel about different outfits « ballet edition »,7134121402612894510,Anthony Immediato,True,original sound,175,99500,698300,87,29,95667790069534720,bouvier.jeannee,False,40400,27700,1100,2300000,127,balletcore outfits,87,08:59:35.695329,"It’s just for fun, just wear whatever you feel comfortable with ;) #ballet #fyp #fypシ #fypage #fypシ゚viral #howifeelaboutcertaindesignchoices #balletoutfits #balletaesthetic #balletcore #balletoutfit #balletoutfits #whatithink #pourtoi #danseuse #danseuseclassique #viral #viralvideo #pourtoii #pourtoipage ","['#ballet', '#fyp', '#fypシ', '#fypage', '#fypシ', '#howifeelaboutcertaindesignchoices', '#balletoutfits', '#balletaesthetic', '#balletcore', '#balletoutfit', '#balletoutfits', '#whatithink', '#pourtoi', '#danseuse', '#danseuseclassique', '#viral', '#viralvideo', '#pourtoii', '#pourtoipage']",positive,https://www.tiktok.com/@bouvier.jeannee/video/7145201633570426117
87,2023-02-02 16:44:17,7195600280170417450,False,ballet core 🤩 #greenscreen #dance #dancemajors #ballet #balletcoreoutfit  how people think dancers dress vs. how we actually dress, how people think dancers dress vs. how we actually dress,6812539459771303937,Pyotr Ilyich Tchaikovsky,False,Black Swan - Swan Lake,25,18300,447400,151,7,7140339817306883118,dcomumbc,False,405,116,24,18600,6,balletcore outfits,88,08:59:35.695329,ballet core 🤩 #greenscreen #dance #dancemajors #ballet #balletcoreoutfit ,"['#greenscreen', '#dance', '#dancemajors', '#ballet', '#balletcoreoutfit']",neutral,https://www.tiktok.com/@dcomumbc/video/7195600280170417450
88,2022-05-29 17:53:19,7103217912411933998,False,Dressing this way makes me feel so delicate 🩰💗 #ballerinacore #balletcore #fashiontiktok outfit with me Build a Ballerina core Ballerina Core        Outfit, outfit with me Build a Ballerina core Ballerina Core        Outfit,6855452586313517058,London Philharmonic Orchestra,False,Waltz Of The Flowers From The Nutcracker Ballet,42,1861,16900,6,29,6770351980243436550,martymoment,False,49200,92000,675,2200000,132,balletcore outfits,89,08:59:35.695329,Dressing this way makes me feel so delicate 🩰💗 #ballerinacore #balletcore #fashiontiktok,"['#ballerinacore', '#balletcore', '#fashiontiktok']",neutral,https://www.tiktok.com/@martymoment/video/7103217912411933998
89,2026-04-03 11:30:01,7624493775787724054,False,did someone say TRIPLE PIROUETTE from fifth 🩰 haters will say it’s ai generated 🤖  Fiona Lee of The Royal Danish Ballet wearing Imperfect Pointes ‘We Got Boobs’ leotard and NEW no gusset  ballet tights 🩰 #imperfectpointes #balletbrand #balletcore #balletoutfit #ballettights  not sure how to explain  this feeling to a non dancer :), not sure how to explain  this feeling to a non dancer :),7564463164713339649,Dyna,True,nhạc nền - Dyna,27,3075,75700,67,8,6822731561461466117,imperfectpointes,False,16800,17700,766,746200,1145,balletcore outfits,90,08:59:35.695329,did someone say TRIPLE PIROUETTE from fifth 🩰 haters will say it’s ai generated 🤖  Fiona Lee of The Royal Danish Ballet wearing Imperfect Pointes ‘We Got Boobs’ leotard and NEW no gusset  ballet tights 🩰 #imperfectpointes #balletbrand #balletcore #balletoutfit #ballettights ,"['#imperfectpointes', '#balletbrand', '#balletcore', '#balletoutfit', '#ballettights']",negative,https://www.tiktok.com/@imperfectpointes/video/7624493775787724054
90,2026-03-26 00:53:13,7621360959361158431,False,coachella outfit inspiration fairycore outfit of the day coquette style festival inspired fashion styling ballet flats #festivalfashion #coachellaoutfit #fairycoreaesthetic #coquettefashion #balletflats  💖festival inspired outfit of the day💖, 💖festival inspired outfit of the day💖,7621360980861192991,violademyan,True,original sound,40,1248,12100,7,86,6785308480573916165,violademyan,False,49400,273300,215,15000000,1765,balletcore outfits,91,08:59:35.695329,coachella outfit inspiration fairycore outfit of the day coquette style festival inspired fashion styling ballet flats #festivalfashion #coachellaoutfit #fairycoreaesthetic #coquettefashion #balletflats ,"['#festivalfashion', '#coachellaoutfit', '#fairycoreaesthetic', '#coquettefashion', '#balletflats']",positive,https://www.tiktok.com/@violademyan/video/7621360959361158431
91,2025-08-15 13:19:10,7538801249643138326,False,Matching for Barre Class w/ @jahanararahman_ 🧘🏾‍♀️🎀🩰  #barre #barreworkout #pilates #balletcore #workoutoutfit  Drake trend  Drake dance  Barre  Barre workout  Barre outfits  437  437 outfits  Pilates outfits  Ballet core  Ballet outfits  Fashion inspo  Pinterest outfits  Pilates workout  Girlie workout  Matching  Matching sets  Making with bestie  Barre Class  🩰🤍🧘🏾‍♀️🎀, Drake trend  Drake dance  Barre  Barre workout  Barre outfits  437  437 outfits  Pilates outfits  Ballet core  Ballet outfits  Fashion inspo  Pinterest outfits  Pilates workout  Girlie workout  Matching  Matching sets  Making with bestie  Barre Class  🩰🤍🧘🏾‍♀️🎀,7536556416773933856,SILVIA,True,original sound,20,3487,147500,2061,10,6790137067215537158,fathe.doks,False,19800,58000,145,1900000,444,balletcore outfits,92,08:59:35.695329,Matching for Barre Class w/ @jahanararahman_ 🧘🏾‍♀️🎀🩰  #barre #barreworkout #pilates #balletcore #workoutoutfit ,"['#barre', '#barreworkout', '#pilates', '#balletcore', '#workoutoutfit']",neutral,https://www.tiktok.com/@fathe.doks/video/7538801249643138326
92,2025-12-18 19:44:12,7585286079075323166,False,BE HONEST. Do I look cute or like a FREAK?? #ballet #balletoutfit #outfit #outfitinspo #honestopinion  Be honest is this cute to wear to ballet or not , Be honest is this cute to wear to ballet or not ,7585285955549023006,Kenzie Coleman,True,original sound,26,790,16200,1,19,6720598514265326597,kenzieeecoleman,False,5638,20700,138,3400000,3467,balletcore outfits,93,08:59:35.695329,BE HONEST. Do I look cute or like a FREAK?? #ballet #balletoutfit #outfit #outfitinspo #honestopinion ,"['#ballet', '#balletoutfit', '#outfit', '#outfitinspo', '#honestopinion']",positive,https://www.tiktok.com/@kenzieeecoleman/video/7585286079075323166
93,2025-04-04 01:48:29,7489268882700766510,False,#ballet #balletoutfit  ballet fits>>>, ballet fits>>>,7485122811418168094,smk_deezyy,True,original sound,31,8234,46100,185,12,7382055056088024106,pomegranategirllll,False,25600,2461,533,113900,278,balletcore outfits,94,08:59:35.695329,#ballet #balletoutfit ,"['#ballet', '#balletoutfit']",neutral,https://www.tiktok.com/@pomegranategirllll/video/7489268882700766510
94,2023-02-15 19:06:58,7200461155738373422,False,Thank u @frozentitmilk for exposing the truth about balletcore!!! The dance community commends your bravery xo #adamsandlercore ,,7200461131129867050,Elsa Stallings,True,original sound,19,7890,55900,182,29,6697369407264261126,elsastallings,False,68400,128200,597,6100000,182,balletcore outfits,95,08:59:35.695329,Thank u @frozentitmilk for exposing the truth about balletcore!!! The dance community commends your bravery xo #adamsandlercore ,['#adamsandlercore'],positive,https://www.tiktok.com/@elsastallings/video/7200461155738373422
95,2026-02-26 04:04:57,7611020003973827848,False,i tea: joxli.na #balletcore #coquette #cuteclothes #grwmoutfit #buildanoutfit  ⋆.˚⟡ ࣪ ˖🎀⋆.˚⟡ ࣪ ˖ style something i never wear  to see if i can save it  found my victim:  haven’t worn this in  so long try on:  the top to pair layer with my fav top so ballet core! 🩰 and a cute bag to match!  would you wear this? , ⋆.˚⟡ ࣪ ˖🎀⋆.˚⟡ ࣪ ˖ style something i never wear  to see if i can save it  found my victim:  haven’t worn this in  so long try on:  the top to pair layer with my fav top so ballet core! 🩰 and a cute bag to match!  would you wear this? ,7560175658664495885,PinkPantheress,False,Stateside + Zara Larsson,10,1151,12200,18,20,7195055328294798342,wannavbe,False,4154,210500,22,18200000,400,balletcore outfits,96,08:59:35.695329,i tea: joxli.na #balletcore #coquette #cuteclothes #grwmoutfit #buildanoutfit ,"['#balletcore', '#coquette', '#cuteclothes', '#grwmoutfit', '#buildanoutfit']",positive,https://www.tiktok.com/@wannavbe/video/7611020003973827848
96,2026-03-12 18:05:58,7616431945194458390,False,wearing the most gorgeous set from @BLOCH Dance new atlantis collection 🎀💫🪽 - #ballerina #ballet #balletoutfit #turnout #fyp ,,7148282695129320234,Prime Video,True,original sound,117,114800,712900,1042,5,6539871148534928399,ballerina.keira,False,202500,299300,61,16800000,356,balletcore outfits,97,08:59:49.014214,wearing the most gorgeous set from @BLOCH Dance new atlantis collection 🎀💫🪽 - #ballerina #ballet #balletoutfit #turnout #fyp ,"['#ballerina', '#ballet', '#balletoutfit', '#turnout', '#fyp']",positive,https://www.tiktok.com/@ballerina.keira/video/7616431945194458390
97,2024-08-12 12:20:52,7402226883145895175,False,oop don’t come for me 🫢 #fyp #ballerina #ballettok #balletdancer  REAL ballet core., REAL ballet core.,6957314466103003910,DJ,True,gimme more slayyyter remix,341,283200,2800000,2649,34,6692631732660929542,belle_urwin,False,6874,328000,173,41700000,866,balletcore outfits,98,08:59:49.014214,oop don’t come for me 🫢 #fyp #ballerina #ballettok #balletdancer ,"['#fyp', '#ballerina', '#ballettok', '#balletdancer']",neutral,https://www.tiktok.com/@belle_urwin/video/7402226883145895175
98,2026-02-10 05:23:37,7605102760480083213,False,#ootd as a baby ballet teacher 🩰🤍 #ballet #balletcore @FIND ME NOW @Protémoa @capezio ,,7490283475733039903,RapUp,True,original sound,65,5411,45300,66,26,5817782,erineminem,False,135500,51000,1747,3000000,462,balletcore outfits,99,08:59:49.014214,#ootd as a baby ballet teacher 🩰🤍 #ballet #balletcore @FIND ME NOW @Protémoa @capezio ,"['#ootd', '#ballet', '#balletcore']",neutral,https://www.tiktok.com/@erineminem/video/7605102760480083213
